,Open,High,Low,Close,Volume,Change,code
2020-04-21,49400,49700,48700,49250,27407543,-0.016966067864271458,005930
2020-04-22,48700,50000,48350,49850,18613864,0.012182741116751267,005930
2020-04-23,50200,50300,49500,49850,18754442,0.0,005930
2020-04-24,49650,49750,49000,49350,15618347,-0.010030090270812437,005930
2020-04-27,49350,50000,49100,49850,14049471,0.010131712259371834,005930
2020-04-28,49850,50100,49300,50100,16095399,0.0050150451354062184,005930
2020-04-29,49900,50500,49600,50000,15604533,-0.001996007984031936,005930
2020-05-04,48900,49100,48500,48500,26083749,-0.03,005930
2020-05-06,49000,49200,48500,49200,18070225,0.014432989690721649,005930
2020-05-07,49200,49300,48700,48800,13884411,-0.008130081300813009,005930
2020-05-08,49100,49350,48800,48800,15319700,0.0,005930
2020-05-11,48900,49250,48300,48400,16357743,-0.00819672131147541,005930
2020-05-12,48400,48500,47550,47900,23433590,-0.010330578512396695,005930
2020-05-13,47250,48550,47200,48550,20223277,0.013569937369519834,005930
2020-05-14,47750,48100,47650,48000,19305974,-0.01132852729145211,005930
2020-05-15,48400,48450,47700,47850,18463118,-0.003125,005930
2020-05-18,47950,49100,47600,48800,20481981,0.019853709508881923,005930
2020-05-19,50100,50500,49700,50300,25168295,0.030737704918032786,005930
2020-05-20,50000,50200,49800,50000,14896899,-0.005964214711729622,005930
2020-05-21,50300,50400,49850,49950,14949266,-0.001,005930
2020-05-22,49600,49800,48600,48750,19706284,-0.024024024024024024,005930
2020-05-25,48750,48900,48450,48850,14337913,0.0020512820512820513,005930
2020-05-26,48700,49450,48600,49250,15127490,0.008188331627430911,005930
2020-05-27,48950,50000,48800,49900,19548479,0.013197969543147208,005930
2020-05-28,51100,51200,49900,50400,31309318,0.01002004008016032,005930
2020-05-29,50000,50700,49700,50700,27596961,0.005952380952380952,005930
2020-06-01,50800,51200,50600,51200,16949183,0.009861932938856016,005930
2020-06-02,51000,51500,50800,51400,14247933,0.00390625,005930
2020-06-03,51800,55000,51700,54500,49257814,0.06031128404669261,005930
2020-06-04,55800,57000,54600,54600,40220334,0.001834862385321101,005930
2020-06-05,54400,55900,54000,55500,22743629,0.016483516483516484,005930
2020-06-08,56400,56500,54700,54900,25634965,-0.010810810810810811,005930
2020-06-09,55800,56500,54400,55500,23998831,0.010928961748633882,005930
2020-06-10,55100,55900,54900,55400,16742493,-0.0018018018018018016,005930
2020-06-11,54500,55100,53200,54300,33815123,-0.019855595667870037,005930
2020-06-12,52100,52800,51500,52300,26976019,-0.03683241252302026,005930
2020-06-15,51400,52000,49900,49900,28772921,-0.045889101338432124,005930
2020-06-16,51200,52100,50600,52100,21808375,0.04408817635270541,005930
2020-06-17,52100,52900,51300,52200,26672595,0.0019193857965451055,005930
2020-06-18,52200,52300,51600,52300,15982926,0.001915708812260536,005930
2020-06-19,52600,52900,51600,52900,18157985,0.011472275334608031,005930
2020-06-22,52000,52600,51800,52000,13801350,-0.017013232514177693,005930
2020-06-23,52500,52800,51100,51400,18086152,-0.011538461538461539,005930
2020-06-24,51900,53900,51600,52900,24519552,0.029182879377431904,005930
2020-06-25,52100,53000,51900,51900,18541624,-0.01890359168241966,005930
2020-06-26,52800,53900,52200,53300,21575360,0.026974951830443163,005930
2020-06-29,52500,53200,52000,52400,17776925,-0.016885553470919325,005930
2020-06-30,53900,53900,52800,52800,21157172,0.007633587786259542,005930
2020-07-01,53400,53600,52400,52600,16706143,-0.003787878787878788,005930
2020-07-02,52100,52900,52100,52900,14142583,0.005703422053231939,005930
2020-07-03,53000,53600,52700,53600,11887868,0.013232514177693762,005930
2020-07-06,54000,55000,53800,55000,19856623,0.026119402985074626,005930
2020-07-07,55800,55900,53400,53400,30760032,-0.02909090909090909,005930
2020-07-08,53600,53900,52900,53000,19664652,-0.007490636704119851,005930
2020-07-09,53200,53600,52800,52800,17054850,-0.003773584905660378,005930
2020-07-10,53100,53200,52300,52700,13714746,-0.001893939393939394,005930
2020-07-13,53300,53800,53100,53400,12240188,0.013282732447817837,005930
2020-07-14,53700,53800,53200,53800,14269484,0.007490636704119851,005930
2020-07-15,54400,55000,54300,54700,24051450,0.016728624535315983,005930
2020-07-16,54800,54800,53800,53800,16779127,-0.016453382084095063,005930
2020-07-17,54200,54700,54100,54400,10096174,0.011152416356877325,005930
2020-07-20,54800,54800,54000,54200,10507530,-0.0036764705882352936,005930
2020-07-21,55200,55400,54800,55300,18297260,0.02029520295202952,005930
2020-07-22,55300,55500,54700,54700,12885057,-0.0108499095840868,005930
2020-07-23,54700,54700,53800,54100,16214932,-0.010968921389396709,005930
2020-07-24,54000,54400,53700,54200,10994535,0.0018484288354898336,005930
2020-07-27,54300,55700,54300,55600,21054421,0.025830258302583026,005930
2020-07-28,57000,58800,56400,58600,48431566,0.053956834532374105,005930
2020-07-29,60300,60400,58600,59000,36476611,0.006825938566552902,005930
2020-07-30,59700,60100,59000,59000,19285354,0.0,005930
2020-07-31,59500,59600,57700,57900,21943345,-0.01864406779661017,005930
2020-08-03,57800,57900,56700,56800,21158940,-0.018998272884283247,005930
2020-08-04,57200,58100,57000,57300,19419694,0.008802816901408451,005930
2020-08-05,57300,57500,56300,56900,17739706,-0.006980802792321117,005930
2020-08-06,57100,58400,57100,58000,21625874,0.019332161687170474,005930
2020-08-07,57900,58400,57100,57500,18751717,-0.008620689655172414,005930
2020-08-10,57600,58300,57500,57800,17774291,0.005217391304347827,005930
2020-08-11,58000,59500,57800,58200,24907912,0.006920415224913495,005930
2020-08-12,58200,59000,57700,59000,18573934,0.013745704467353952,005930
2020-08-13,59400,59600,58000,58700,22089460,-0.005084745762711864,005930
2020-08-14,58000,58400,57700,58000,15672548,-0.01192504258943782,005930
2020-08-18,58900,59900,58000,58400,25307825,0.006896551724137932,005930
2020-08-19,59000,59200,57800,57800,16930719,-0.010273972602739725,005930
2020-08-20,57600,57600,55300,55400,30386029,-0.04152249134948097,005930
2020-08-21,56200,56900,55800,55900,21142288,0.009025270758122744,005930
2020-08-24,55800,56600,55400,56100,15055896,0.0035778175313059034,005930
2020-08-25,56400,56800,56100,56400,14021705,0.005347593582887699,005930
2020-08-26,56400,56500,55700,56400,17651593,0.0,005930
2020-08-27,56300,56300,55600,55600,16196568,-0.014184397163120567,005930
2020-08-28,56100,56300,55400,55400,14619888,-0.0035971223021582736,005930
2020-08-31,56000,56100,54000,54000,32671367,-0.02527075812274368,005930
2020-09-01,54100,54800,54100,54200,19363117,0.003703703703703704,005930
2020-09-02,54600,55100,54100,54400,16905723,0.0036900369003690036,005930
2020-09-03,55600,56700,55500,56400,28384920,0.03676470588235294,005930
2020-09-04,55200,55800,55100,55600,22139109,-0.014184397163120567,005930
2020-09-07,56100,57300,55800,56500,18685880,0.01618705035971223,005930
2020-09-08,57400,58700,57200,58700,31517520,0.03893805309734513,005930
2020-09-09,58200,59300,57800,58400,30597399,-0.005110732538330494,005930
2020-09-10,59900,60000,59100,59200,29923293,0.0136986301369863,005930
2020-09-11,59300,59400,58200,59000,16017098,-0.003378378378378378,005930
2020-09-14,60200,60800,59900,60400,20648281,0.023728813559322035,005930
2020-09-15,60900,61000,60500,61000,17877075,0.009933774834437087,005930
2020-09-16,61100,61300,60600,61000,17041444,0.0,005930
2020-09-17,60700,60800,59300,59500,25108356,-0.02459016393442623,005930
2020-09-18,59800,59900,59100,59300,18884571,-0.0033613445378151263,005930
2020-09-21,59100,60000,59000,59200,15140387,-0.0016863406408094434,005930
2020-09-22,59100,59700,57800,58200,20830381,-0.016891891891891893,005930
2020-09-23,58400,58800,57400,58600,20111398,0.006872852233676976,005930
2020-09-24,57700,58600,57600,57800,17564020,-0.013651877133105804,005930
2020-09-25,57700,58200,57700,57900,11444683,0.0017301038062283738,005930
2020-09-28,58300,58800,57900,58200,12614080,0.005181347150259068,005930
2020-09-29,58300,59000,58200,58200,15503563,0.0,005930
2020-10-05,57500,59200,57500,58700,20228289,0.00859106529209622,005930
2020-10-06,59400,59900,58700,59000,14463826,0.005110732538330494,005930
2020-10-07,58700,59900,58500,59900,14861838,0.015254237288135596,005930
2020-10-08,60500,60700,59500,59700,24589924,-0.00333889816360601,005930
2020-10-12,60000,60400,59900,60400,16145837,0.011725293132328308,005930
2020-10-13,61000,61400,60400,60900,19247631,0.008278145695364239,005930
2020-10-14,61000,61100,60500,60900,16086716,0.0,005930
2020-10-15,60700,60800,59700,60000,17756232,-0.014778325123152709,005930
2020-10-16,60000,60400,59000,59500,16554190,-0.008333333333333333,005930
2020-10-19,59600,60200,59500,60000,14474985,0.008403361344537815,005930
2020-10-20,60300,60900,60100,60900,19326115,0.015,005930
2020-10-21,61200,61500,60600,60900,15703443,0.0,005930
2020-10-22,60300,60500,59800,60100,14294095,-0.013136288998357963,005930
2020-10-23,60400,60400,59800,60200,9322232,0.0016638935108153076,005930
2020-10-26,60400,61100,60100,60400,13268226,0.0033222591362126247,005930
2020-10-27,60300,60300,59500,59800,17260416,-0.009933774834437087,005930
2020-10-28,59400,59400,58800,59000,14428882,-0.013377926421404682,005930
2020-10-29,58200,58500,57500,58100,22636966,-0.015254237288135596,005930
2020-10-30,58000,58000,56600,56600,26907844,-0.025817555938037865,005930
2020-11-02,56400,57500,56000,57400,20489076,0.014134275618374558,005930
2020-11-03,57900,58900,57600,58800,14950919,0.024390243902439025,005930
2020-11-04,58900,59000,57800,58500,21718561,-0.005102040816326531,005930
2020-11-05,59000,60300,58800,60300,20639475,0.03076923076923077,005930
2020-11-06,60700,60800,59600,60100,16910230,-0.003316749585406302,005930
2020-11-09,60700,60900,60100,60200,15892961,0.0016638935108153076,005930
2020-11-10,60500,60500,59500,60200,19073552,0.0,005930
2020-11-11,60700,61400,60400,61300,25628510,0.018272425249169437,005930
2020-11-12,61000,61400,60700,61000,19800573,-0.004893964110929853,005930
2020-11-13,61300,63200,61000,63200,31508829,0.036065573770491806,005930
2020-11-16,64000,66700,63900,66300,36354334,0.0490506329113924,005930
2020-11-17,67000,67000,65600,65700,30204089,-0.00904977375565611,005930
2020-11-18,65700,66200,64700,64800,22963790,-0.0136986301369863,005930
2020-11-19,64100,64800,63900,64600,16590290,-0.0030864197530864196,005930
2020-11-20,63900,65200,63900,64700,15068682,0.0015479876160990713,005930
2020-11-23,64800,67800,64700,67500,27134398,0.04327666151468315,005930
2020-11-24,67900,69500,67000,67700,32158235,0.002962962962962963,005930
2020-11-25,67900,68300,66500,66600,32447065,-0.01624815361890694,005930
2020-11-26,66100,68000,66000,68000,19023323,0.021021021021021023,005930
2020-11-27,68000,68400,67600,68200,14063434,0.0029411764705882353,005930
2020-11-30,68400,68600,66700,66700,43811016,-0.021994134897360705,005930
2020-12-01,67100,68300,67100,67800,22327173,0.01649175412293853,005930
2020-12-02,68400,69900,68300,69500,29703942,0.025073746312684365,005930
2020-12-03,70100,70500,69300,69700,23677989,0.0028776978417266188,005930
2020-12-04,70400,72100,70100,71500,28130533,0.02582496413199426,005930
2020-12-07,72400,73500,71900,72900,28490496,0.019580419580419582,005930
2020-12-08,72200,72900,71600,71700,25000338,-0.01646090534979424,005930
2020-12-09,72100,73900,72000,73900,24077996,0.030683403068340307,005930
2020-12-10,72700,73800,72500,72900,39882928,-0.013531799729364004,005930
2020-12-11,73500,73800,73100,73400,18486672,0.006858710562414267,005930
2020-12-14,73600,74500,73200,73800,21510415,0.005449591280653951,005930
2020-12-15,73800,74100,73300,73800,20863671,0.0,005930
2020-12-16,74100,74500,73400,73800,17512081,0.0,005930
2020-12-17,73400,73700,72600,73300,24293214,-0.006775067750677507,005930
2020-12-18,73300,73700,73000,73000,17613029,-0.004092769440654843,005930
2020-12-21,73100,73400,72000,73000,20367355,0.0,005930
2020-12-22,72500,73200,72100,72300,16304910,-0.009589041095890411,005930
2020-12-23,72400,74000,72300,73900,19411326,0.022130013831258646,005930
2020-12-24,74100,78800,74000,77800,32502870,0.05277401894451963,005930
2020-12-28,79000,80100,78200,78700,40085044,0.011568123393316193,005930
2020-12-29,78800,78900,77300,78300,30339449,-0.005082592121982211,005930
2020-12-30,77400,81300,77300,81000,29417421,0.034482758620689655,005930
2021-01-04,81000,84400,80200,83000,38655276,0.024691358024691357,005930
2021-01-05,81600,83900,81600,83900,35335669,0.010843373493975903,005930
2021-01-06,83300,84500,82100,82200,42089013,-0.02026221692491061,005930
2021-01-07,82800,84200,82700,82900,32644642,0.00851581508515815,005930
2021-01-08,83300,90000,83000,88800,59013307,0.07117008443908324,005930
2021-01-11,90000,96800,89500,91000,90306177,0.024774774774774775,005930
2021-01-12,90300,91400,87800,90600,48682416,-0.004395604395604396,005930
2021-01-13,89800,91200,89100,89700,36068848,-0.009933774834437087,005930
2021-01-14,88700,90000,88700,89700,26393970,0.0,005930
2021-01-15,89800,91800,88000,88000,33431809,-0.0189520624303233,005930
2021-01-18,86600,87300,84100,85000,43227951,-0.03409090909090909,005930
2021-01-19,84500,88000,83600,87000,39895044,0.023529411764705882,005930
2021-01-20,89000,89000,86500,87200,25211127,0.0022988505747126436,005930
2021-01-21,87500,88600,86500,88100,25318011,0.010321100917431193,005930
2021-01-22,89000,89700,86800,86800,30861661,-0.014755959137343929,005930
2021-01-25,87000,89900,86300,89400,27258534,0.02995391705069124,005930
2021-01-26,88800,89200,86500,86700,33178936,-0.030201342281879196,005930
2021-01-27,86600,87700,85600,85600,26423070,-0.012687427912341407,005930
2021-01-28,83200,85600,83200,83700,31859808,-0.02219626168224299,005930
2021-01-29,84500,85000,82000,82000,39615978,-0.02031063321385902,005930
2021-02-01,81700,83400,81000,83000,28046832,0.012195121951219513,005930
2021-02-02,84100,86400,83700,84400,26302077,0.016867469879518072,005930
2021-02-03,84800,85400,83400,84600,22112205,0.002369668246445498,005930
2021-02-04,83500,83800,82100,82500,24171688,-0.024822695035460994,005930
2021-02-05,83100,84000,82500,83500,18036835,0.012121212121212121,005930
2021-02-08,83800,84200,83000,83000,15338765,-0.005988023952095809,005930
2021-02-09,84000,84800,82700,82700,20898332,-0.0036144578313253013,005930
2021-02-10,82600,82600,81600,81600,23025766,-0.013301088270858524,005930
2021-02-15,83800,84500,83300,84200,23529706,0.031862745098039214,005930
2021-02-16,84500,86000,84200,84900,20483100,0.00831353919239905,005930
2021-02-17,83900,84200,83000,83200,18307735,-0.020023557126030624,005930
2021-02-18,83200,83600,82100,82100,21327683,-0.013221153846153846,005930
2021-02-19,82300,82800,81000,82600,25880879,0.0060901339829476245,005930
2021-02-22,83800,84200,82200,82200,25419886,-0.004842615012106538,005930
2021-02-23,81200,82900,81100,82000,20587314,-0.0024330900243309003,005930
2021-02-24,81800,83600,81300,82000,26807651,0.0,005930
2021-02-25,84000,85400,83000,85300,34155986,0.04024390243902439,005930
2021-02-26,82800,83400,82000,82500,38520800,-0.032825322391559206,005930
2021-03-02,85100,85300,83000,83600,33498180,0.013333333333333334,005930
2021-03-03,83500,84000,82800,84000,19882132,0.004784688995215311,005930
2021-03-04,82600,83200,82200,82400,24348331,-0.01904761904761905,005930
2021-03-05,81100,82600,81100,82100,20508971,-0.0036407766990291263,005930
2021-03-08,82900,83000,81600,82000,17641256,-0.001218026796589525,005930
2021-03-09,81400,81900,80600,81400,25420764,-0.007317073170731709,005930
2021-03-10,82400,82500,80700,80900,20038422,-0.006142506142506142,005930
2021-03-11,81000,82500,81000,82000,23818297,0.013597033374536464,005930
2021-03-12,83100,83500,82400,82800,13530573,0.00975609756097561,005930
2021-03-15,82800,82900,81800,81800,13735798,-0.012077294685990338,005930
2021-03-16,82200,83000,82100,82800,12293537,0.012224938875305624,005930
2021-03-17,82800,82900,82000,82300,11625146,-0.006038647342995169,005930
2021-03-18,82800,83800,82600,82900,18585244,0.007290400972053463,005930
2021-03-19,82100,82500,81800,81900,15869700,-0.012062726176115802,005930
2021-03-22,82000,82300,81700,82000,12670506,0.001221001221001221,005930
2021-03-23,82600,82900,81800,81800,13299907,-0.0024390243902439024,005930
2021-03-24,81000,81600,80700,81000,17926638,-0.009779951100244499,005930
2021-03-25,81000,82100,80800,81200,14758826,0.0024691358024691358,005930
2021-03-26,81400,81600,81000,81500,12845778,0.003694581280788177,005930
2021-03-29,81700,81700,81000,81600,14952134,0.001226993865030675,005930
2021-03-30,81600,82300,81300,82200,13121698,0.007352941176470587,005930
2021-03-31,82400,82700,81400,81400,17240518,-0.009732360097323601,005930
2021-04-01,82500,83000,82000,82900,18676461,0.018427518427518427,005930
2021-04-02,84000,85200,83900,84800,22997538,0.022919179734620022,005930
2021-04-05,85800,86000,84800,85400,16255990,0.007075471698113209,005930
2021-04-06,86200,86200,85100,86000,19042023,0.00702576112412178,005930
2021-04-07,86100,86200,85400,85600,17885538,-0.004651162790697674,005930
2021-04-08,85700,85700,84100,84700,19244259,-0.010514018691588784,005930
2021-04-09,84700,84900,83400,83600,18193707,-0.012987012987012986,005930
2021-04-12,84100,84100,83100,83200,12915282,-0.004784688995215311,005930
2021-04-13,83000,84500,82800,84000,15238206,0.009615384615384616,005930
2021-04-14,84000,84300,83400,84000,13794652,0.0,005930
2021-04-15,83700,84500,83400,84100,16377412,0.0011904761904761906,005930
2021-04-16,84700,84700,83600,83900,15429522,-0.0023781212841854932,005930
2021-04-19,83800,84000,83300,83300,15287311,-0.007151370679380214,005930
2021-04-20,83300,84000,83100,83900,15521965,0.007202881152460985,005930
2021-04-21,83300,83500,82500,82600,21636079,-0.015494636471990463,005930
2021-04-22,82900,83000,82400,82400,13934746,-0.002421307506053269,005930
2021-04-23,81900,82900,81600,82800,17805080,0.0048543689320388345,005930
2021-04-26,82900,83500,82600,83500,15489938,0.008454106280193236,005930
2021-04-27,83200,83300,82500,82900,12941533,-0.00718562874251497,005930
2021-04-28,83200,83200,82100,82100,15596759,-0.009650180940892641,005930
2021-04-29,82400,82500,81500,81700,20000973,-0.0048721071863581,005930
2021-04-30,81900,82100,81500,81500,18673197,-0.0024479804161566705,005930
2021-05-03,81000,82400,81000,81700,15710336,0.00245398773006135,005930
2021-05-04,81900,82600,81800,82600,12532550,0.011015911872705019,005930
2021-05-06,81700,82300,81700,82300,17047511,-0.0036319612590799033,005930
2021-05-07,81800,82100,81500,81900,14154882,-0.004860267314702308,005930
2021-05-10,82300,83500,81800,83200,19385027,0.015873015873015872,005930
2021-05-11,82500,82600,81100,81200,28996680,-0.024038461538461543,005930
2021-05-12,80800,81200,79800,80000,35812268,-0.014778325123152709,005930
2021-05-13,78900,79600,78400,78500,31490096,-0.01875,005930
2021-05-14,79000,80300,78900,80100,16450920,0.02038216560509554,005930
2021-05-17,80800,80900,79200,79600,17740855,-0.006242197253433208,005930
2021-05-18,79600,80000,79100,79600,17494407,0.0,005930
2021-05-20,79400,79700,79100,79500,16541828,-0.0012562814070351757,005930
2021-05-21,80100,81500,79800,80100,20961714,0.007547169811320756,005930
2021-05-24,80100,80400,79500,79700,13398666,-0.004993757802746567,005930
2021-05-25,80000,80400,79800,79900,13628942,0.002509410288582183,005930
2021-05-26,80400,80500,79700,79800,11984359,-0.0012515644555694619,005930
2021-05-27,80000,80000,79100,79600,23198510,-0.002506265664160401,005930
2021-05-28,79800,80400,79400,80100,12360199,0.00628140703517588,005930
2021-05-31,80300,80600,79600,80500,13321324,0.004993757802746567,005930
2021-06-01,80500,81300,80100,80600,14058401,0.0012422360248447205,005930
2021-06-02,80400,81400,80300,80800,16414644,0.0024813895781637717,005930
2021-06-03,81300,83000,81100,82800,29546007,0.024752475247524754,005930
2021-06-04,82700,82700,81500,82200,18112259,-0.007246376811594203,005930
2021-06-07,82700,82800,81600,81900,16496197,-0.0036496350364963502,005930
2021-06-08,82300,82600,81800,81900,12781226,0.0,005930
2021-06-09,81500,82000,81100,81100,14908823,-0.009768009768009768,005930
2021-06-10,81300,81400,80900,81000,17586995,-0.0012330456226880395,005930
2021-06-11,81200,81700,80700,81000,14087962,0.0,005930
2021-06-14,80800,80900,80500,80500,10550078,-0.006172839506172839,005930
2021-06-15,80900,81200,80600,80900,10075685,0.004968944099378882,005930
2021-06-16,81500,81900,81100,81800,14999855,0.011124845488257106,005930
2021-06-17,81100,81300,80700,80900,14007385,-0.011002444987775062,005930
2021-06-18,81100,81100,80500,80500,14916721,-0.004944375772558714,005930
2021-06-21,79700,80000,79600,79900,16063340,-0.007453416149068323,005930
2021-06-22,80200,80300,79900,80000,11773365,0.0012515644555694619,005930
2021-06-23,80500,80600,79900,80100,13856548,0.00125,005930
2021-06-24,80400,81400,80100,81200,18771080,0.01373283395755306,005930
2021-06-25,81500,81900,81200,81600,13481405,0.0049261083743842365,005930
2021-06-28,81700,82000,81600,81900,11578529,0.0036764705882352936,005930
2021-06-29,81900,82100,80800,81000,15744317,-0.01098901098901099,005930
2021-06-30,81100,81400,80700,80700,13288643,-0.003703703703703704,005930
2021-07-01,80500,80600,80000,80100,13382882,-0.007434944237918215,005930
2021-07-02,80000,80400,79900,80000,8753097,-0.0012484394506866417,005930
2021-07-05,80100,80800,80000,80400,8330969,0.005,005930
2021-07-06,80600,81200,80500,81200,12131651,0.009950248756218905,005930
2021-07-07,81200,81300,80300,80800,15992202,-0.0049261083743842365,005930
2021-07-08,81100,81200,79900,79900,16660998,-0.011138613861386138,005930
2021-07-09,79600,79800,79000,79400,22720577,-0.006257822277847309,005930
2021-07-12,79900,80000,79500,79700,9768108,0.003778337531486146,005930
2021-07-13,80000,80200,79800,79800,9863450,0.0012547051442910915,005930
2021-07-14,79400,79600,79100,79500,11575636,-0.0037593984962406013,005930
2021-07-15,79800,80600,79500,80600,13766279,0.013836477987421386,005930
2021-07-16,80100,80100,79500,79800,10859399,-0.009925558312655087,005930
2021-07-19,79100,79200,78800,79000,13155414,-0.010025062656641603,005930
2021-07-20,78500,79000,78400,79000,12456646,0.0,005930
2021-07-21,79000,79100,78500,78500,12355296,-0.006329113924050634,005930
2021-07-22,79000,79800,78900,79700,12618790,0.015286624203821658,005930
2021-07-23,79700,79900,79200,79300,9098910,-0.005018820577164366,005930
2021-07-26,79400,79500,78800,78800,10040975,-0.006305170239596469,005930
2021-07-27,79200,79400,78500,78500,11427693,-0.0038071065989847717,005930
2021-07-28,78300,79200,78100,79200,12743417,0.008917197452229299,005930
2021-07-29,78800,79400,78800,79000,14360453,-0.0025252525252525255,005930
2021-07-30,78900,78900,78500,78500,13823411,-0.006329113924050634,005930
2021-08-02,79200,79500,78700,79300,11739124,0.01019108280254777,005930
2021-08-03,79400,81400,79300,81400,24339360,0.02648171500630517,005930
2021-08-04,82200,83100,81800,82900,25642368,0.018427518427518427,005930
2021-08-05,83300,83300,82000,82100,18485469,-0.009650180940892641,005930
2021-08-06,81900,82500,81300,81500,13342623,-0.007308160779537149,005930
2021-08-09,81500,82300,80900,81500,15522581,0.0,005930
2021-08-10,82300,82400,80100,80200,20362639,-0.015950920245398775,005930
2021-08-11,79600,79800,78500,78500,30241137,-0.02119700748129676,005930
2021-08-12,77100,78200,76900,77000,42365223,-0.01910828025477707,005930
2021-08-13,75800,76000,74100,74400,61270643,-0.033766233766233764,005930
2021-08-17,74000,75100,74000,74200,30944847,-0.002688172043010753,005930
2021-08-18,73900,74600,73100,73900,29192631,-0.004043126684636119,005930
2021-08-19,73500,74400,73100,73100,22166298,-0.010825439783491203,005930
2021-08-20,73500,73900,72500,72700,22364803,-0.005471956224350205,005930
2021-08-23,73300,74000,73000,73300,19384648,0.008253094910591471,005930
2021-08-24,73900,75700,73900,75600,21016913,0.03137789904502047,005930
2021-08-25,76200,76600,74900,75700,22319664,0.0013227513227513227,005930
2021-08-26,76100,76200,74600,74600,16671494,-0.01453104359313078,005930
2021-08-27,74300,75000,73800,74300,15172748,-0.004021447721179625,005930
2021-08-30,75400,75500,74200,74600,12686999,0.004037685060565276,005930
2021-08-31,74900,76700,74300,76700,24630370,0.028150134048257374,005930
2021-09-01,76700,77100,75900,76800,16114775,0.001303780964797914,005930
2021-09-02,76800,76800,75700,76000,15347486,-0.010416666666666664,005930
2021-09-03,76400,76700,76000,76600,12096419,0.007894736842105263,005930
2021-09-06,76800,77600,76600,77300,12861180,0.009138381201044387,005930
2021-09-07,77100,77100,75900,76100,13239401,-0.015523932729624839,005930
2021-09-08,76000,76400,75600,76300,11798147,0.002628120893561104,005930
2021-09-09,76400,76600,75000,75300,17600770,-0.01310615989515072,005930
2021-09-10,75300,75600,74800,75300,10103212,0.0,005930
2021-09-13,75200,76300,75100,76300,11397775,0.013280212483399733,005930
2021-09-14,77100,77700,76600,76600,18167057,0.003931847968545216,005930
2021-09-15,77400,77400,76400,77000,12829128,0.0052219321148825075,005930
2021-09-16,77300,77400,76100,76100,13067622,-0.011688311688311687,005930
2021-09-17,76300,77200,75900,77200,16289502,0.01445466491458607,005930
2021-09-23,77500,77600,76800,77400,17055590,0.002590673575129534,005930
2021-09-24,77600,77700,77100,77300,12247274,-0.0012919896640826876,005930
2021-09-27,77300,77700,77000,77700,11699798,0.00517464424320828,005930
2021-09-28,77700,77800,76200,76300,15406382,-0.018018018018018018,005930
2021-09-29,74800,75300,73800,74100,23992458,-0.028833551769331587,005930
2021-09-30,74300,74800,73700,74100,19919361,0.0,005930
2021-10-01,73900,74000,72900,73200,15803395,-0.01214574898785425,005930
2021-10-05,73000,73000,71400,72200,24013921,-0.01366120218579235,005930
2021-10-06,72600,72800,71200,71300,18956962,-0.012465373961218837,005930
2021-10-07,71600,72100,71300,71600,13683532,0.004207573632538569,005930
2021-10-08,72300,72400,71500,71500,14043287,-0.0013966480446927373,005930
2021-10-12,70700,70900,68700,69000,31001484,-0.03496503496503497,005930
2021-10-13,68700,69600,68300,68800,24172015,-0.002898550724637681,005930
2021-10-14,69000,69800,68800,69400,19520641,0.00872093023255814,005930
2021-10-15,70200,71000,70000,70100,18051612,0.010086455331412104,005930
2021-10-18,70200,70300,69200,70200,13486391,0.0014265335235378032,005930
2021-10-19,70800,71000,70400,70600,9507991,0.005698005698005698,005930
2021-10-20,70700,71000,70200,70300,10151638,-0.00424929178470255,005930
2021-10-21,70300,70600,70000,70200,10891094,-0.001422475106685633,005930
2021-10-22,70000,70700,70000,70400,8395448,0.002849002849002849,005930
2021-10-25,69900,70600,69500,70200,10029621,-0.002840909090909091,005930
2021-10-26,70600,71500,70400,71100,10528252,0.01282051282051282,005930
2021-10-27,71000,71000,70000,70100,10295316,-0.014064697609001406,005930
2021-10-28,69500,72200,69500,70700,20644902,0.008559201141226819,005930
2021-10-29,71200,71600,69700,69800,17016151,-0.01272984441301273,005930
2021-11-01,70200,70600,69900,69900,11503729,0.0014326647564469914,005930
2021-11-02,70800,72200,70700,71500,16812570,0.0228898426323319,005930
2021-11-03,71700,71700,70100,70400,12770428,-0.015384615384615385,005930
2021-11-04,71200,71600,70500,70600,11818987,0.002840909090909091,005930
2021-11-05,71600,71600,70200,70200,12667743,-0.0056657223796034,005930
2021-11-08,70400,70600,69800,70600,11121981,0.005698005698005698,005930
2021-11-09,70300,71000,70100,70500,11159589,-0.00141643059490085,005930
2021-11-10,70300,70900,70200,70200,9422009,-0.00425531914893617,005930
2021-11-11,69900,70000,69600,69900,11489122,-0.004273504273504274,005930
2021-11-12,70200,70900,69900,70600,10087450,0.010014306151645207,005930
2021-11-15,71700,71900,70900,71400,12420710,0.0113314447592068,005930
2021-11-16,71500,72000,71300,71300,10919239,-0.0014005602240896359,005930
2021-11-17,71300,71600,70600,70700,11027606,-0.008415147265077139,005930
2021-11-18,70700,71000,70200,70200,10144957,-0.007072135785007072,005930
2021-11-19,70400,71400,70100,71200,11954728,0.014245014245014245,005930
2021-11-22,73300,75200,73000,74900,27506623,0.05196629213483146,005930
2021-11-23,76000,76000,74500,75300,22029195,0.0053404539385847796,005930
2021-11-24,76000,76200,74100,74800,15652305,-0.0066401062416998665,005930
2021-11-25,75100,75100,73600,73700,12559258,-0.014705882352941175,005930
